STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1420;19860913;   10;   6.0;   2.3;   10;   3.8;   6;    0.100;   0;   7.0;  13.6; 1001.80;   13.3;   89.00;   15.4;   10.2;   10.0;eor
       1420;19860914;   10;  15.2;   4.2;   10;   0.0;   6;    3.900;   0;   7.0;  17.2;  997.70;   17.8;   83.00;   23.5;   13.4;   13.4;eor
       1420;19860915;   10;  20.7;   2.6;   10;   4.8;   6;    1.300;   0;   7.3;  20.8;  993.90;   19.5;   92.00;   23.4;   16.4;   14.1;eor
       1420;19860916;   10;  10.1;   4.2;   10;  20.8;   6;    0.000;   0;   8.0;  11.5; 1001.30;   10.0;   93.00;   20.0;    9.6;    9.8;eor
       1420;19860917;   10;   8.7;   3.7;   10;   5.2;   6;    0.000;   0;   8.0;  11.9; 1002.00;   10.2;   95.00;   11.4;    9.1;    9.1;eor
       1420;19860918;   10;  10.6;   3.5;   10;   0.0;   0;    2.800;   0;   4.7;   9.5; 1014.70;    8.6;   81.00;   13.4;    6.0;    9.0;eor
       1420;19860919;   10;   7.6;   2.5;   10;   0.0;   0;   10.800;   0;   2.0;   8.9; 1021.50;    9.2;   77.00;   16.6;    2.7;    0.6;eor
       1420;19860920;   10;   5.0;   1.3;   10;   0.0;   0;    9.800;   0;   1.0;   8.9; 1017.40;    9.5;   76.00;   19.7;    3.1;    1.1;eor
       1420;19860921;   10;   7.2;   1.5;   10;   0.0;   0;    7.500;   0;   4.0;  10.2; 1013.10;   11.5;   77.00;   20.0;    1.2;    0.5;eor
       1420;19860922;   10;   8.0;   2.2;   10;   0.0;   0;    7.700;   0;   3.3;  11.3; 1010.00;   12.4;   78.00;   20.2;    5.3;    2.3;eor
       1420;19860923;   10;   6.3;   1.5;   10;   0.0;   0;    6.400;   0;   3.0;  12.7; 1008.90;   13.2;   83.00;   20.0;    8.2;    5.7;eor
       1420;19860924;   10;   9.4;   3.0;   10;   0.0;   0;    3.400;   0;   6.0;  12.4; 1006.30;   13.3;   80.00;   19.1;    8.2;    7.1;eor
       1420;19860925;   10;   9.9;   4.4;   10;   0.0;   0;   10.300;   0;   2.0;   8.6; 1006.60;   11.3;   65.00;   17.3;    7.6;    6.5;eor
       1420;19860926;   10;   7.1;   2.7;   10;   0.0;   0;    8.800;   0;   1.3;   8.7; 1006.70;   11.4;   66.00;   17.5;    5.0;    1.9;eor
       1420;19860927;   10;   5.4;   1.1;   10;   0.0;   0;    6.800;   0;   4.3;  10.6; 1010.70;   10.9;   81.00;   17.4;    4.4;    3.0;eor
       1420;19860928;   10;   5.3;   1.3;   10;   0.0;   0;    9.300;   0;   1.7;  11.0; 1017.40;   12.5;   76.00;   20.4;    8.0;    5.4;eor
       1420;19860929;   10;   8.4;   1.4;   10;   0.0;   0;    8.900;   0;   3.0;  11.5; 1019.10;   12.8;   78.00;   21.2;    5.4;    3.5;eor
       1420;19860930;   10;   6.9;   1.9;   10;   0.0;   0;    6.600;   0;   3.3;  12.4; 1017.50;   13.6;   79.00;   20.5;    8.4;    6.2;eor
       1420;19861001;   10;   6.2;   2.3;   10;   0.0;   0;    9.300;   0;   1.0;  11.1; 1010.20;   13.7;   73.00;   21.9;    7.5;    5.7;eor
       1420;19861002;   10;   5.6;   2.0;   10;   0.0;   0;    4.500;   0;   4.0;  14.1; 1009.70;   15.2;   83.00;   21.5;    8.8;    6.0;eor
       1420;19861003;   10;  11.6;   1.5;   10;   0.0;   0;    7.300;   0;   4.0;  11.6; 1010.60;   13.2;   77.00;   19.6;    8.5;    6.2;eor
       1420;19861004;   10;  10.3;   2.3;   10;   0.0;   0;    7.900;   0;   1.7;  10.6; 1011.80;   11.3;   79.00;   18.1;    6.6;    4.8;eor
       1420;19861005;   10;   5.9;   1.6;   10;   0.0;   0;    9.000;   0;   1.0;  11.4; 1011.10;   12.8;   78.00;   21.5;    5.6;    3.1;eor
       1420;19861006;   10;   5.5;   1.9;   10;   0.0;   0;    1.200;   0;   6.3;  13.5; 1012.00;   14.3;   84.00;   19.1;    8.0;    5.8;eor
       1420;19861007;   10;   5.8;   1.9;   10;   0.0;   6;    0.100;   0;   7.3;  12.0; 1011.90;   13.8;   74.00;   17.8;   12.1;   11.0;eor
       1420;19861008;   10;   6.7;   2.3;   10;   0.0;   6;    3.900;   0;   5.3;  12.7; 1010.50;   14.7;   75.00;   18.9;   11.0;    8.0;eor
       1420;19861009;   10;   5.4;   1.5;   10;   0.0;   0;    4.700;   0;   3.7;  11.5; 1007.80;   12.2;   79.00;   18.9;    9.2;    5.4;eor
       1420;19861010;   10;   6.1;   1.5;   10;   0.0;   0;    2.000;   0;   3.0;  10.3; 1005.60;    8.5;   91.00;   12.9;    5.1;    2.5;eor
       1420;19861011;   10;   5.0;   1.2;   10;   0.0;   0;    2.400;   0;   3.3;  11.5; 1011.30;    9.8;   92.00;   15.5;    5.4;    3.4;eor
       1420;19861012;   10;   6.9;   2.1;   10;   0.0;   0;    1.100;   0;   6.0;  11.3; 1013.20;   11.6;   81.00;   17.2;    6.4;    3.2;eor
       1420;19861013;   10;   4.0;   1.4;   10;   0.0;   0;    6.400;   0;   3.3;  11.7; 1010.50;   13.0;   80.00;   18.1;    5.7;    3.5;eor
       1420;19861014;   10;   3.1;   1.5;   10;   0.0;   0;    6.000;   0;   2.3;  12.6; 1008.90;   14.3;   78.00;   21.8;    8.8;    5.7;eor
       1420;19861015;   10;   3.0;   1.1;   10;   0.0;   0;    7.200;   0;   0.3;  11.9; 1008.30;   12.5;   82.00;   21.0;    7.3;    4.6;eor
       1420;19861016;   10;   9.2;   2.1;   10;   0.0;   0;    5.800;   0;   2.7;  13.4; 1011.30;   14.6;   83.00;   19.6;    6.9;    3.8;eor
       1420;19861017;   10;  11.7;   3.1;   10;   0.0;   0;    1.900;   0;   3.7;  13.7; 1010.90;   13.9;   83.00;   17.7;   11.9;   12.0;eor
       1420;19861018;   10;   8.1;   2.1;   10;   0.8;   6;    0.000;   0;   5.0;  10.0; 1000.50;    9.5;   86.00;   11.9;    6.1;    2.5;eor
       1420;19861019;   10;  14.1;   5.1;   10;   0.4;   6;    0.300;   0;   7.0;  10.3;  989.90;    9.7;   81.00;   14.6;    7.3;   10.1;eor
       1420;19861020;   10;  23.9;   7.2;   10;  14.5;   6;    0.000;   0;   6.7;  10.6;  984.80;   10.2;   85.00;   14.4;    7.4;    6.0;eor
       1420;19861021;   10;  15.7;   7.3;   10;  20.4;   6;    0.200;   0;   7.0;   9.3;  995.70;    8.6;   82.00;   11.2;    6.8;    5.6;eor
       1420;19861022;   10;  18.5;   7.9;   10;  12.5;   6;    0.000;   0;   8.0;  14.3;  982.20;   13.7;   88.00;   17.1;    7.9;    7.7;eor
       1420;19861023;   10;  16.0;   6.6;   10;   2.2;   6;    4.500;   0;   4.3;   8.0;  991.60;    7.8;   74.00;   12.1;    6.2;    7.1;eor
       1420;19861024;   10;  10.1;   3.8;   10;   0.0;   6;    7.500;   0;   3.3;   7.3; 1001.80;    6.1;   77.00;   11.2;    2.2;    0.0;eor
       1420;19861025;   10;  14.2;   3.9;   10;   3.9;   6;    0.300;   0;   7.7;   9.8;  993.00;    8.8;   86.00;   10.8;    1.2;    0.1;eor
       1420;19861026;   10;  10.6;   4.9;   10;   0.1;   6;    3.000;   0;   3.7;   8.3; 1007.10;    8.7;   73.00;   10.7;    7.5;    6.6;eor
       1420;19861027;   10;   9.1;   2.3;   10;   0.1;   6;    5.600;   0;   2.3;   6.5; 1016.80;    5.8;   70.00;   11.3;    2.2;   -0.5;eor
       1420;19861028;   10;   9.4;   2.7;   10;   3.2;   6;    0.000;   0;   7.7;   8.4; 1010.70;    7.8;   80.00;    9.7;    2.3;    0.6;eor
       1420;19861029;   10;  11.1;   3.4;   10;   0.8;   6;    0.700;   0;   5.3;   9.5; 1008.80;    7.1;   88.00;   11.4;    3.8;    7.4;eor
       1420;19861030;   10;   7.2;   1.9;   10;   0.0;   6;    2.100;   0;   5.3;   7.5; 1010.00;    3.9;   93.00;    7.6;   -1.3;   -3.3;eor
       1420;19861031;   10;  11.3;   4.3;   10;   4.7;   6;    0.000;   0;   7.7;   9.1; 1005.80;    7.0;   92.00;    8.4;    3.0;    3.7;eor
       1420;19861101;   10;  14.6;   4.9;   10;   9.7;   6;    0.000;   0;   6.3;  12.5;  995.60;   11.1;   95.00;   12.3;    7.4;    3.9;eor
       1420;19861102;   10;  11.2;   3.1;   10;   0.0;   0;    3.900;   0;   3.3;   7.0; 1005.60;    6.2;   70.00;   11.3;    3.4;    6.0;eor
       1420;19861103;   10;   2.6;   0.6;   10;   0.0;   0;    0.000;   0;   6.7;   6.9; 1016.70;    4.2;   86.00;    7.4;   -2.2;   -4.6;eor
       1420;19861104;   10;   7.1;   2.4;   10;   0.0;   6;    0.300;   0;   7.3;   7.5; 1017.00;    4.5;   89.00;    6.7;    1.3;    0.3;eor
       1420;19861105;   10;  12.8;   4.8;   10;   0.0;   6;    0.000;   0;   7.3;   8.0; 1013.20;    6.0;   87.00;    7.8;    2.6;    1.6;eor
       1420;19861106;   10;  12.0;   4.2;   10;   0.0;   6;    3.400;   0;   5.7;   8.3; 1015.70;    7.3;   78.00;   12.4;    4.5;    5.8;eor
       1420;19861107;   10;   5.6;   1.6;   10;   0.1;   6;    0.000;   0;   6.7;   7.1; 1013.40;    1.9;   98.00;    5.1;   -0.4;   -3.2;eor
       1420;19861108;   10;  11.2;   3.1;   10;   0.9;   6;    0.000;   0;   7.0;   7.4; 1003.70;    4.9;   89.00;    8.1;   -0.2;    1.4;eor
       1420;19861109;   10;  17.9;   1.4;   10;   0.0;   0;    5.300;   0;   6.0;   6.3; 1009.70;    3.2;   83.00;    8.3;   -2.3;   -4.8;eor
       1420;19861110;   10;   8.3;   2.5;   10;   0.0;   0;    4.100;   0;   3.7;   8.8; 1007.90;    7.7;   83.00;   12.8;   -1.4;   -4.0;eor
       1420;19861111;   10;   5.6;   1.2;   10;   0.0;   0;    7.500;   0;   0.3;   8.6; 1008.00;    7.8;   83.00;   14.3;    0.9;    3.0;eor
       1420;19861112;   10;   7.0;   1.5;   10;   0.0;   0;    1.200;   0;   4.3;   9.6; 1012.10;    8.1;   86.00;   12.9;    3.8;    0.5;eor
       1420;19861113;   10;   5.2;   2.2;   10;   0.1;   6;    7.200;   0;   2.3;   8.0; 1006.00;    7.5;   79.00;   13.4;    1.6;   -0.7;eor
       1420;19861114;   10;   8.0;   2.1;   10;   0.0;   6;    0.900;   0;   6.7;   8.1; 1001.80;    6.8;   82.00;    9.9;    4.4;    0.1;eor
       1420;19861115;   10;   5.9;   1.6;   10;   0.8;   6;    0.200;   0;   6.7;   8.5; 1005.90;    7.6;   81.00;   10.0;    4.1;    1.9;eor
       1420;19861116;   10;   4.6;   1.1;   10;   2.4;   6;    1.900;   0;   5.7;  10.9; 1010.10;    9.5;   90.00;   14.6;    6.9;    3.8;eor
       1420;19861117;   10;   8.8;   2.2;   10;   3.0;   6;    0.000;   0;   7.0;  11.5; 1009.20;    9.9;   92.00;   12.3;    8.0;    3.9;eor
       1420;19861118;   10;  13.2;   5.0;   10;   1.3;   6;    5.100;   0;   5.7;   8.3; 1011.30;    9.0;   75.00;   11.4;    4.1;    1.0;eor
       1420;19861119;   10;  13.2;   5.1;   10;   3.7;   6;    0.000;   0;   7.7;   9.5; 1003.70;    9.6;   82.00;   10.7;    7.8;    7.0;eor
       1420;19861120;   10;  12.9;   3.9;   10;   3.5;   6;    1.800;   0;   4.0;   8.4; 1001.80;    6.5;   81.00;   10.7;    3.8;    6.8;eor
       1420;19861121;   10;   7.8;   1.6;   10;   5.7;   6;    3.100;   0;   5.3;   7.3;  998.10;    4.7;   87.00;    9.0;   -2.0;   -3.6;eor
       1420;19861122;   10;   8.7;   3.1;   10;   3.7;   6;    0.000;   0;   6.7;   9.8;  989.30;    7.8;   94.00;   10.0;    3.6;    1.9;eor
       1420;19861123;   10;  13.8;   4.6;   10;   0.4;   6;    2.800;   0;   5.7;   7.7;  989.60;    6.4;   80.00;    8.6;    5.2;    5.4;eor
       1420;19861124;   10;  13.7;   5.9;   10;   0.1;   6;    2.500;   0;   6.7;   8.2; 1002.70;    7.5;   80.00;    9.6;    5.0;    3.2;eor
       1420;19861125;   10;  11.4;   5.0;   10;   0.1;   6;    0.000;   0;   8.0;  10.6; 1009.30;   10.5;   84.00;   11.8;    7.4;    6.6;eor
       1420;19861126;   10;  12.6;   4.5;   10;   1.2;   6;    0.000;   0;   7.3;   9.9; 1009.10;    8.5;   87.00;   10.8;    7.5;    8.3;eor
       1420;19861127;   10;   8.1;   2.5;   10;   0.0;   0;    6.900;   0;   1.7;   7.2; 1024.00;    4.0;   85.00;    8.8;    1.8;   -0.6;eor
       1420;19861128;   10;   5.1;   1.7;   10;   0.0;   0;    0.800;   0;   7.0;   6.2; 1024.50;    0.3;   97.00;    1.8;   -1.9;   -4.0;eor
       1420;19861129;   10;   5.1;   1.4;   10;   0.0;   0;    5.200;   0;   1.3;   5.1; 1019.00;   -0.8;   85.00;    5.3;   -3.8;   -6.1;eor
       1420;19861130;   10;   4.8;   1.2;   10;   0.8;   8;    0.000;   0;   8.0;   5.0; 1020.10;   -1.9;   94.00;   -1.3;   -4.7;   -6.1;eor
       1420;19861201;   10;   7.2;   3.2;   10;   1.0;   6;    0.000;   0;   8.0;   5.6; 1015.40;   -1.0;   98.00;   -0.6;   -1.8;   -1.2;eor
       1420;19861202;   10;  12.5;   3.9;   10;   0.2;   6;    0.000;   0;   8.0;   7.3; 1017.20;    3.8;   93.00;    4.5;   -1.8;   -1.2;eor
       1420;19861203;   10;   8.5;   2.6;   10;   0.1;   6;    0.000;   0;   5.3;   7.9; 1017.30;    3.4;   96.00;    6.3;    1.4;    1.9;eor
       1420;19861204;   10;  11.1;   3.8;   10;   0.0;   0;    5.500;   0;   3.3;   6.4; 1017.80;    3.8;   81.00;    7.9;   -1.9;   -4.5;eor
       1420;19861205;   10;  10.1;   2.6;   10;   0.0;   6;    3.600;   0;   2.3;   6.8; 1012.30;    3.6;   87.00;    7.5;   -1.6;   -4.9;eor
       1420;19861206;   10;   9.5;   2.8;   10;   4.3;   6;    0.000;   0;   7.7;   8.8; 1005.80;    6.3;   91.00;    8.1;    1.4;   -1.9;eor
       1420;19861207;   10;   5.2;   1.5;   10;   2.3;   6;    0.000;   0;   7.7;   9.1; 1007.50;    6.0;   97.00;    7.3;    4.1;   -1.8;eor
       1420;19861208;   10;   4.0;   1.8;   10;   0.0;   0;    4.600;   0;   3.0;   9.6; 1004.10;    6.6;   93.00;   11.1;    4.1;    2.6;eor
       1420;19861209;   10;   3.1;   1.4;   10;   0.5;   6;    0.000;   0;   7.0;   7.9; 1007.60;    5.0;   91.00;    6.3;    0.9;   -0.8;eor
       1420;19861210;   10;   6.0;   1.2;   10;   0.0;   0;    4.800;   0;   4.7;   7.4; 1018.50;    3.4;   93.00;    6.8;    1.4;   -0.5;eor
       1420;19861211;   10;   4.6;   1.4;   10;   0.0;   6;    3.300;   0;   7.3;   7.0; 1018.50;    3.1;   90.00;    5.5;    1.5;   -1.6;eor
       1420;19861212;   10;   9.1;   1.9;   10;   0.0;   6;    0.000;   0;   8.0;   6.2; 1012.70;    2.4;   86.00;    3.4;    1.6;    1.6;eor
       1420;19861213;   10;   8.0;   1.8;   10;   1.0;   6;    0.000;   0;   8.0;   5.9; 1000.30;    2.0;   85.00;    2.6;   -0.1;    1.0;eor
       1420;19861214;   10;   7.8;   2.4;   10;   1.0;   6;    4.300;   0;   6.7;   6.9; 1001.60;    3.7;   87.00;    7.1;    1.2;   -1.8;eor
       1420;19861215;   10;   9.7;   2.9;   10;   5.2;   8;    0.200;   0;   7.3;   6.3;  999.90;    4.0;   79.00;    5.0;    2.7;    2.4;eor
       1420;19861216;   10;  18.2;   6.2;   10;   2.6;   8;    2.400;   0;   6.7;   6.8;  996.40;    3.3;   87.00;    6.0;    2.3;    2.3;eor
       1420;19861217;   10;  12.3;   5.5;   10;   3.7;   6;    0.700;   0;   6.7;   6.8; 1003.30;    4.6;   83.00;    6.2;    0.7;   -0.3;eor
       1420;19861218;   10;  16.3;   6.9;   10;  15.9;   6;    0.300;   0;   7.7;   9.1;  989.90;    7.6;   88.00;   10.1;    4.1;    4.0;eor
       1420;19861219;   10;  26.2;   9.6;   10;   0.7;   8;    0.400;   0;   5.3;   5.2;  986.90;    4.3;   62.00;    7.6;    3.7;    3.1;eor
       1420;19861220;   10;  15.2;   6.0;   10;   0.4;   8;    0.500;   0;   6.0;   6.5;  994.40;    2.6;   87.00;    4.6;    1.1;   -0.3;eor
       1420;19861221;   10;  10.3;   5.7;   10;   0.8;   8;    0.200;   0;   6.7;   5.4;  993.60;    2.3;   75.00;    4.0;    0.4;   -0.6;eor
       1420;19861222;   10;  12.5;   4.4;   10;   0.5;   7;    5.200;   0;   5.3;   4.0; 1001.20;   -1.4;   72.00;    2.3;   -2.3;   -2.5;eor
       1420;19861223;   10;  12.0;   4.0;   10;   0.0;   7;    2.500;   1;   5.7;   4.6; 1005.70;   -0.4;   77.00;    1.0;   -4.5;   -7.9;eor
       1420;19861224;   10;   7.5;   1.6;   10;   0.0;   0;    4.500;   0;   3.0;   3.5; 1017.40;   -4.1;   74.00;   -0.5;   -7.1;   -4.8;eor
       1420;19861225;   10;  14.2;   3.3;   10;   7.3;   7;    0.000;   0;   7.7;   3.8; 1008.70;   -3.9;   85.00;   -2.7;   -9.8;  -11.4;eor
       1420;19861226;   10;   8.0;   3.5;   10;   2.4;   8;    0.000;   8;   7.7;   5.9;  997.00;    0.5;   94.00;    2.6;   -3.7;   -3.0;eor
       1420;19861227;   10;  11.5;   5.3;   10;   0.9;   8;    1.900;   6;   6.7;   6.1; 1001.80;    2.0;   86.00;    3.2;   -0.6;   -3.5;eor
       1420;19861228;   10;  14.9;   7.9;   10;   0.8;   6;    0.000;   3;   7.3;   7.1; 1002.80;    4.6;   85.00;    5.4;    1.2;    0.8;eor
       1420;19861229;   10;  17.7;   8.2;   10;   5.4;   6;    0.000;   0;   7.3;   9.4;  999.90;    8.5;   84.00;   10.3;    5.4;    4.4;eor
       1420;19861230;   10;  13.3;   7.2;   10;   8.1;   6;    0.000;   0;   7.7;   9.6;  996.70;    7.9;   89.00;    9.5;    7.2;    7.0;eor
       1420;19861231;   10;  19.9;   8.3;   10;   1.8;   6;    2.300;   0;   7.0;   8.7;  994.10;    8.7;   78.00;   11.0;    7.0;    5.2;eor
       1420;19870101;   10;  12.1;   3.9;   10;  15.5;   6;    0.000;   0;   7.7;  10.2;  994.10;    8.6;   94.00;    9.8;    6.2;    5.4;eor
       1420;19870102;   10;  18.6;   5.6;   10;   1.2;   8;    0.900;   0;   6.3;   7.5;  991.30;    5.4;   81.00;   11.2;    4.0;    4.6;eor
       1420;19870103;   10;  14.9;   4.8;   10;   0.0;   7;    6.800;   0;   4.0;   3.9; 1008.90;   -1.0;   70.00;    4.4;   -5.4;   -5.0;eor
       1420;19870104;   10;  12.8;   4.7;   10;   4.8;   8;    0.300;   0;   6.0;   5.8; 1010.70;    0.1;   94.00;    2.5;   -1.7;   -4.0;eor
       1420;19870105;   10;  18.1;   7.8;   10;   2.1;   8;    0.000;   2;   6.0;   6.4;  995.50;    3.6;   82.00;    5.1;   -0.2;    0.0;eor
       1420;19870106;   10;  14.8;   5.8;   10;   0.9;   8;    0.900;   0;   6.3;   6.3;  993.40;    3.0;   83.00;    6.1;    1.4;    0.2;eor
       1420;19870107;   10;  11.7;   3.8;   10;   0.0;   7;    4.300;   0;   5.3;   3.2; 1011.20;   -3.9;   69.00;    2.2;   -5.9;   -3.4;eor
       1420;19870108;   10;  12.1;   3.4;   10;   0.0;   7;    4.200;   0;   5.3;   3.5; 1012.00;   -4.6;   82.00;   -2.6;   -7.5;   -9.3;eor
       1420;19870109;   10;   9.2;   3.6;   10;   0.0;   7;    0.100;   0;   7.3;   4.0;  999.90;   -2.9;   81.00;   -1.4;   -4.4;   -4.5;eor
       1420;19870110;   10;  12.5;   4.8;   10;   0.0;   7;    0.000;   0;   7.7;   3.3;  994.70;   -6.2;   82.00;   -3.2;   -8.1;   -4.4;eor
       1420;19870111;   10;  14.1;   6.5;   10;   0.0;   7;    6.400;   1;   2.0;   1.7; 1006.40;  -12.0;   68.00;   -8.1;  -14.0;  -13.9;eor
       1420;19870112;   10;   8.6;   3.4;   10;   0.0;   7;    1.900;   1;   4.7;   1.9; 1004.40;  -12.7;   81.00;   -9.6;  -14.2;  -14.1;eor
       1420;19870113;   10;   7.9;   2.1;   10;   0.0;   0;    5.400;   1;   4.0;   1.8;  997.40;  -12.9;   79.00;   -9.7;  -17.5;  -19.5;eor
       1420;19870114;   10;  15.9;   6.2;   10;   0.0;   7;    4.200;   1;   0.7;   1.9;  993.10;  -10.8;   72.00;   -7.1;  -13.0;  -13.2;eor
       1420;19870115;   10;  15.8;   7.5;   10;   0.6;   7;    0.000;   1;   8.0;   1.9;  994.70;  -11.6;   79.00;  -10.5;  -13.4;  -13.0;eor
       1420;19870116;   10;   9.4;   4.8;   10;   0.0;   7;    0.000;   3;   7.3;   2.5; 1010.50;   -8.9;   80.00;   -8.1;  -11.4;  -11.4;eor
       1420;19870117;   10;   7.5;   2.6;   10;   0.0;   7;    0.000;   3;   7.0;   3.3; 1020.00;   -6.0;   87.00;   -4.8;   -8.8;   -8.4;eor
       1420;19870118;   10;  12.3;   3.4;   10;   0.0;   7;    0.000;   3;   6.0;   3.2; 1017.30;   -7.7;   89.00;   -4.7;   -9.0;   -8.4;eor
       1420;19870119;   10;   7.6;   2.0;   10;   0.0;   7;    0.000;   3;   6.7;   3.5; 1016.20;   -4.6;   83.00;   -3.3;   -9.2;   -9.5;eor
       1420;19870120;   10;   5.1;   1.8;   10;   0.0;   8;    0.200;   3;   2.3;   3.7; 1020.40;   -6.0;   89.00;   -2.9;   -8.0;   -5.0;eor
       1420;19870121;   10;   5.0;   1.9;   10;   0.2;   8;    0.000;   3;   8.0;   3.8; 1023.10;   -5.6;   94.00;   -4.5;   -8.0;  -10.2;eor
       1420;19870122;   10;   5.2;   1.2;   10;   0.1;   8;    0.000;   3;   8.0;   4.2; 1022.00;   -4.1;   95.00;   -3.3;   -6.0;   -5.6;eor
       1420;19870123;   10;  12.7;   3.3;   10;   0.0;   6;    0.000;   3;   8.0;   5.2; 1017.30;   -1.6;   96.00;   -0.4;   -3.7;   -3.4;eor
       1420;19870124;   10;  13.2;   1.2;   10;   0.0;   6;    0.200;   2;   7.3;   6.3; 1020.30;    2.2;   88.00;    4.0;   -1.4;   -1.6;eor
       1420;19870125;   10;   8.0;   3.5;   10;   0.0;   8;    0.000;   0;   7.7;   5.7; 1014.20;    0.9;   88.00;    2.4;    0.6;    0.0;eor
       1420;19870126;   10;  10.6;   4.8;   10;   0.2;   8;    0.000;   0;   5.7;   5.9;  999.20;    0.6;   90.00;    2.3;   -0.9;    0.1;eor
       1420;19870127;   10;   6.9;   1.3;   10;   0.0;   0;    4.200;   0;   3.0;   4.4;  995.70;   -4.0;   92.00;    0.1;   -5.8;   -8.0;eor
       1420;19870128;   10;   8.8;   3.4;   10;   0.2;   7;    0.800;   0;   6.0;   5.0;  992.30;   -1.4;   91.00;    1.8;   -7.5;  -10.1;eor
       1420;19870129;   10;   8.5;   2.9;   10;   0.0;   7;    4.900;   0;   1.0;   3.2; 1002.20;   -5.1;   71.00;   -0.4;   -7.4;   -8.6;eor
       1420;19870130;   10;  11.6;   2.7;   10;   0.0;   0;    8.300;   0;   1.0;   1.8; 1009.60;  -10.0;   63.00;   -5.6;  -12.6;  -13.9;eor
       1420;19870131;   10;   6.6;   1.9;   10;   0.0;   0;    7.600;   0;   0.0;   1.8; 1010.40;   -9.2;   63.00;   -3.0;  -15.5;  -17.0;eor
       1420;19870201;   10;   5.2;   2.3;   10;   0.0;   0;    7.800;   0;   0.7;   2.1; 1011.60;   -7.6;   64.00;   -1.9;  -12.2;  -14.5;eor
       1420;19870202;   10;   5.8;   2.5;   10;   0.0;   0;    3.600;   0;   4.7;   2.6; 1005.50;   -5.4;   62.00;    0.2;  -10.8;  -13.4;eor
       1420;19870203;   10;   4.8;   1.6;   10;   0.0;   6;    0.000;   0;   7.0;   3.1; 1007.90;   -3.6;   69.00;   -1.8;   -8.4;   -9.8;eor
       1420;19870204;   10;   3.5;   1.1;   10;   0.0;   0;    0.000;   0;   8.0;   4.5; 1013.00;    0.8;   71.00;    2.3;   -2.5;   -2.5;eor
       1420;19870205;   10;   4.7;   1.5;   10;   0.0;   0;    0.000;   0;   8.0;   5.6; 1012.00;    2.2;   78.00;    3.7;    0.6;   -0.3;eor
       1420;19870206;   10;  15.0;   5.8;   10;   5.8;   6;    0.000;   0;   7.7;   7.0; 1006.70;    3.5;   90.00;    5.1;    1.2;    0.5;eor
       1420;19870207;   10;  20.0;   4.6;   10;   0.0;   0;    5.100;   0;   4.7;   6.9; 1007.50;    3.6;   81.00;    8.9;    0.8;    3.5;eor
       1420;19870208;   10;  11.6;   4.1;   10;   0.5;   8;    0.000;   0;   7.7;   7.5; 1007.50;    4.4;   94.00;    7.5;   -3.7;   -6.7;eor
       1420;19870209;   10;   9.6;   3.5;   10;   1.8;   6;    0.000;   0;   6.7;  10.0; 1000.70;    7.9;   93.00;    9.7;    6.5;    5.9;eor
       1420;19870210;   10;  18.8;   3.2;   10;   1.2;   6;    0.300;   0;   6.0;   8.0;  990.60;    4.3;   92.00;    8.8;    2.7;    0.8;eor
       1420;19870211;   10;   8.2;   2.0;   10;   0.0;   0;    2.900;   0;   7.0;   6.6;  984.60;    2.7;   88.00;    7.1;   -1.8;   -4.3;eor
       1420;19870212;   10;   6.6;   1.1;   10;   1.7;   8;    0.000;   0;   7.0;   7.4;  985.40;    4.2;   90.00;    6.6;    0.9;   -1.3;eor
       1420;19870213;   10;  10.3;   3.0;   10;   0.1;   6;    0.500;   0;   6.7;   6.8;  993.80;    2.8;   90.00;    5.6;    1.9;    1.3;eor
       1420;19870214;   10;   7.1;   2.3;   10;   2.4;   8;    0.000;   0;   7.7;   6.6;  993.00;    2.6;   91.00;    4.5;   -0.4;   -1.7;eor
       1420;19870215;   10;   7.2;   2.5;   10;   7.5;   8;    0.000;   0;   8.0;   7.0;  994.00;    1.8;   98.00;    3.3;    0.8;    2.2;eor
       1420;19870216;   10;   8.0;   3.2;   10;   1.2;   7;    0.000;   0;   8.0;   5.5;  996.10;    0.5;   86.00;    1.7;   -0.1;    0.1;eor
       1420;19870217;   10;   8.6;   3.0;   10;   1.9;   7;    2.400;   2;   7.7;   4.7;  997.90;    0.2;   77.00;    2.1;   -2.5;   -4.6;eor
       1420;19870218;   10;  10.8;   3.4;   10;   3.7;   7;    0.000;   4;   8.0;   5.4;  997.20;   -1.1;   95.00;    0.3;   -1.7;   -1.6;eor
       1420;19870219;   10;  10.2;   3.6;   10;   0.5;   7;    0.300;   6;   7.7;   4.7; 1000.30;   -1.6;   87.00;    0.4;   -3.4;  -10.8;eor
       1420;19870220;   10;  14.5;   7.0;   10;   0.5;   7;    0.000;   8;   7.3;   5.2;  996.60;    0.0;   84.00;    1.5;   -1.5;   -1.6;eor
       1420;19870221;   10;  13.0;   4.6;   10;   0.6;   7;    0.000;  10;   8.0;   5.2;  997.40;   -0.4;   88.00;    0.5;   -2.0;   -2.0;eor
       1420;19870222;   10;   6.1;   2.3;   10;   0.0;   8;    0.000;  12;   8.0;   5.7; 1004.30;    0.5;   90.00;    1.7;   -0.8;   -1.9;eor
